             x               y
       0.478286      0.0758385
       0.844874       0.734916
        0.32664        0.70687
       0.777032       0.402173
       0.115085        0.42555
     0.00354015       0.670797
       0.177618       0.494217
       0.444838       0.156957
      0.0331736       0.752892
       0.890011      0.0660421
       0.847407       0.859523
        0.40083       0.605853
        0.31785       0.258889
       0.530168       0.956236
       0.889645        0.16129
        0.51091       0.327067
       0.706961       0.312143
      0.0721458       0.135136
       0.207678       0.833918
      0.0384228       0.831233
       0.766503       0.921537
       0.368297       0.409101
       0.293039       0.672628
       0.788934       0.127445
       0.191595       0.833766
       0.682241         0.4756
       0.588336       0.743858
       0.379589       0.915036
       0.232154       0.256203
       0.520829       0.427229
       0.975921       0.920286
       0.633808        0.39964
        0.24366       0.204413
       0.591266       0.880673
       0.390851      0.0410169
       0.100558       0.734947
       0.362957       0.474899
       0.883114       0.730552
       0.559465       0.696799
        0.69924      0.0887783
       0.309061       0.242592
       0.875301       0.528367
       0.862453       0.640034
       0.488815       0.334727
       0.308908         0.2837
        0.86816       0.486343
        0.32316       0.820063
       0.562761        0.36848
       0.148198       0.823267
       0.440504       0.106449
        0.72103      0.0433058
      0.0681784      0.0491348
       0.347087     0.00781274
      0.0315561       0.434187
       0.829676        0.25837
       0.350749       0.765862
       0.460982     0.00308237
       0.648122       0.937498
       0.780297       0.466262
       0.223853       0.628956
       0.506394       0.716636
       0.696463      0.0108036
       0.549852        0.25544
       0.363445       0.286538
       0.511673       0.145421
       0.939451       0.103793
       0.574511       0.962127
       0.827326       0.365886
       0.192755       0.348613
        0.57857       0.475326
       0.487747       0.455306
        0.69985        0.53975
       0.754051      0.0451674
       0.460921       0.572405
       0.983734       0.547014
       0.861354        0.21778
       0.814081       0.836482
       0.411237      0.0340281
       0.805628      0.0274056
       0.882809       0.863124
       0.456343      0.0539872
       0.688955        0.32017
        0.85873       0.325022
      0.0451064        0.93347
       0.405133       0.231971
       0.570299       0.965575
       0.448927       0.791711
       0.483993       0.447829
       0.326243       0.205054
      0.0551469       0.458693
       0.645894       0.613025
        0.45912       0.177709
       0.252724       0.831019
        0.69924        0.74575
       0.771355       0.343333
       0.748985       0.463607
       0.135807       0.338267
       0.571123       0.359355
        0.01236      0.0658284
       0.170141       0.656392
       0.520585       0.298685
       0.334117       0.172704
       0.159734       0.177953
       0.222053        0.18366
        0.34669       0.225135
       0.453536       0.778314
       0.471053       0.801233
       0.856319        0.24134
       0.874355       0.794244
        0.52852       0.491867
         0.6592       0.816645
        0.37141       0.109775
       0.734916       0.693838
       0.749229       0.981414
     0.00546281       0.524735
       0.432112      0.0954314
       0.106693      0.0959197
       0.478683       0.520859
        0.59801       0.930784
       0.214026      0.0971709
      0.0159001       0.754143
       0.960021        0.86932
       0.694906       0.654866
       0.673299       0.797601
         0.7622       0.726341
        0.14832       0.774621
       0.212622       0.467147
       0.940794       0.479629
       0.469649       0.722465
       0.667867       0.102451
       0.339244       0.447951
       0.841975       0.467696
       0.762413      0.0770287
       0.893887        0.59032
       0.272713       0.772973
       0.541276       0.194403
       0.565538       0.346904
       0.159764       0.226112
      0.0842006       0.123325
       0.311625        0.89169
      0.0307627        0.53386
      0.0891751       0.252388
       0.706229       0.720878
       0.428999       0.907346
        0.58739       0.932249
      0.0528581        0.79516
      0.0461135       0.988159
       0.191992       0.646443
       0.117771       0.601672
       0.750847       0.117618
       0.224219       0.833796
      0.0662862        0.13773
       0.258492       0.464736
       0.919309       0.499344
       0.937101       0.562426
